context,question,answer,source,type
"5. Phạt tiền từ 40.000.000 đồng đến 50.000.000 đồng đối với một trong các hành vi vi phạm sau đây:
a) Điều khiển xe mà tổng trọng lượng (khối lượng toàn bộ) của xe hoặc tải trọng trục xe (bao gồm cả hàng hóa xếp trên xe, người được chở trên xe) vượt quá tải trọng cho phép của đường bộ trên 50%, trừ trường hợp có giấy phép lưu hành còn giá trị sử dụng;
b) Không chấp hành yêu cầu kiểm tra về trọng tải, tải trọng, khổ giới hạn xe, vận chuyển hàng siêu trường, siêu trọng của người thi hành công vụ; chuyển tải hoặc dùng các thủ đoạn khác để trốn tránh việc phát hiện xe chở quá tải, quá khổ.",Những hành vi vi phạm nào sẽ bị phạt tiền từ 40.000.000 đồng đến 50.000.000 đồng?,"Điều khiển xe mà tổng trọng lượng vượt quá tải trọng cho phép của đường bộ trên 50%; không chấp hành yêu cầu kiểm tra về trọng tải, tải trọng, khổ giới hạn xe, vận chuyển hàng siêu trường, siêu trọng; chuyển tải hoặc dùng các thủ đoạn khác để trốn tránh việc phát hiện xe chở quá tải, quá khổ.",NĐ 168/2024/NĐ-CP,synthesis
"Đối với bãi đỗ xe đô thị thực hiện theo quy chuẩn kỹ thuật quốc gia do Bộ trưởng Bộ Xây dựng ban hành;
d) Trạm dừng nghỉ phải xây dựng ngoài phạm vi hành lang an toàn đường bộ, bảo đảm quy chuẩn kỹ thuật quốc gia do Bộ trưởng Bộ Giao thông vận tải ban hành;
đ) Trạm dừng nghỉ, bến xe phải có hệ thống sạc điện cho phương tiện giao thông cơ giới sử dụng năng lượng điện theo quy định của pháp luật về tiêu chuẩn, quy chuẩn kỹ thuật. Ưu tiên bố trí hệ thống sạc điện cho phương tiện giao thông cơ giới sử dụng năng lượng điện tại bãi đỗ xe. Bến xe, bãi đỗ xe, trạm dừng nghỉ được kết hợp đầu tư, xây dựng để thực hiện hoạt động dịch vụ thương mại.",Trạm dừng nghỉ cần đáp ứng những yêu cầu gì về vị trí và kỹ thuật?,"Trạm dừng nghỉ phải xây dựng ngoài phạm vi hành lang an toàn đường bộ, bảo đảm quy chuẩn kỹ thuật quốc gia do Bộ trưởng Bộ Giao thông vận tải ban hành",Luật-35-2024-QH15,direct
"2. Đơn vị kinh doanh cho thuê phương tiện để tự lái phải đáp ứng các yêu cầu sau đây:
a) Chỉ được cho thuê phương tiện khi người thuê có giấy phép lái xe đang còn điểm, còn hiệu lực phù hợp với loại xe cho thuê;
b) Không được bố trí lái xe cho người thuê phương tiện;
c) Phải ký kết hợp đồng cho thuê phương tiện để tự lái với người thuê kèm theo bản phô tô giấy phép lái xe của người thuê.","Khi cho thuê phương tiện để tự lái, đơn vị kinh doanh cần lưu ý những điều kiện gì về giấy phép lái xe của người thuê?","Người thuê phải có giấy phép lái xe đang còn điểm, còn hiệu lực phù hợp với loại xe cho thuê.",Luật-35-2024-QH15,direct
"2. Điều khiển giao thông đường bộ là hoạt động trực tiếp hướng dẫn giao thông đường bộ bảo đảm trật tự, an toàn, thông suốt, được thực hiện thông qua người điều khiển giao thông; thông báo, thực hiện phương án phân luồng giao thông tạm thời; quản lý vận hành, khai thác hệ thống đèn tín hiệu giao thông, các báo hiệu đường bộ khác, thiết bị thông minh hỗ trợ chỉ huy, điều khiển giao thông đường bộ.",Hoạt động điều khiển giao thông đường bộ được thực hiện thông qua những phương tiện nào?,"Người điều khiển giao thông; thông báo, thực hiện phương án phân luồng giao thông tạm thời; quản lý vận hành, khai thác hệ thống đèn tín hiệu giao thông, các báo hiệu đường bộ khác, thiết bị thông minh hỗ trợ chỉ huy, điều khiển giao thông đường bộ.",luat trật tự,direct
"Điều 125 của Luật Xử lý vi phạm hành chính, nếu quá thời hạn hẹn đến giải quyết vụ việc vi phạm ghi trong biên bản vi phạm hành chính, người vi phạm chưa thực hiện giải quyết vụ việc vi phạm theo quy định mà vẫn tiếp tục điều khiển phương tiện hoặc đưa phương tiện ra tham gia giao thông thì bị áp dụng xử phạt như hành vi không có giấy tờ.",Nếu quá thời hạn hẹn đến giải quyết vụ việc vi phạm mà vẫn tiếp tục điều khiển phương tiện thì bị xử phạt như thế nào?,Bị áp dụng xử phạt như hành vi không có giấy tờ,NĐ 168/2024/NĐ-CP,direct
"17. Thay thế các Phụ lục tại Nghị định số 65/2016/NĐ-CP như sau:
a) Phụ lục III bằng Phụ lục I kèm theo Nghị định này;
b) Phụ lục IV (được thay thế bằng Phụ lục IV Nghị định số 138/2018/NĐ-CP) bằng Phụ lục II kèm theo Nghị định này;
c) Phụ lục V bằng Phụ lục III kèm theo Nghị định này;
d) Phụ lục VII bằng Phụ lục IV kèm theo Nghị định này.",Thay thế Phụ lục IV tại Nghị định số 65/2016/NĐ-CP bằng Phụ lục nào?,Phụ lục II kèm theo Nghị định này,Nghị định 41.2024.NĐ-CP,direct
"26. Sửa đổi nội dung số 2 thứ tự số 4 của Mẫu số 05 Phụ lục I như sau:
""- Giấy phép liên vận ASEAN số (ASEAN Vehicle Cross-border Transport Permit number) …….. ngày (the date of) ………. (dd/mm/yyyy)"".
27. Sửa đổi nội dung thứ tự số 4 của Mẫu số 03 Phụ lục II như sau:
""4. Giấy phép vận tải đường bộ quốc tế GMS số: ... ngày cấp: ………….."".",Nếu muốn vận tải đường bộ quốc tế GMS thì cần có giấy phép gì?,Giấy phép vận tải đường bộ quốc tế GMS,Nghị định 41.2024.NĐ-CP,condition
"1. Phạt tiền từ 300.000 đồng đến 400.000 đồng đối với người điều khiển phương tiện thực hiện một trong các hành vi vi phạm sau đây:
a) Vận chuyển hàng hóa mà sắp xếp, chằng buộc hàng hóa không bảo đảm an toàn hoặc gây nguy hiểm cho người, phương tiện tham gia giao thông;
b) Vận chuyển hàng hóa trên xe gây cản trở tầm nhìn của người lái xe hoặc che khuất đèn, biển số xe (đối với loại xe có đèn, biển số xe); để rơi hàng hóa xuống đường.",Những hành vi vi phạm khi vận chuyển hàng hóa trên xe sẽ bị phạt tiền từ 300.000 đồng đến 400.000 đồng?,"Vận chuyển hàng hóa mà sắp xếp, chằng buộc hàng hóa không bảo đảm an toàn hoặc gây nguy hiểm cho người, phương tiện tham gia giao thông; vận chuyển hàng hóa trên xe gây cản trở tầm nhìn của người lái xe hoặc che khuất đèn, biển số xe; để rơi hàng hóa xuống đường",NĐ 168/2024/NĐ-CP,synthesis
"3. Trung tâm sát hạch lái xe lưu trữ hồ sơ của kỳ sát hạch bao gồm:
a) Các tài liệu quy định tại các điểm a, e, g khoản 1 Điều này;
b) Dữ liệu giám sát sát hạch; dữ liệu kết quả sát hạch lý thuyết, thực hành lái xe trong hình, phần mềm mô phỏng các tình huống giao thông và sát hạch thực hành lái xe trên đường;
c) Danh sách, kết quả sát hạch lái xe trên phần mềm mô phỏng các tình huống giao thông.",Trung tâm sát hạch lái xe cần lưu trữ những loại hồ sơ gì của kỳ sát hạch?,"Trung tâm sát hạch lái xe lưu trữ hồ sơ của kỳ sát hạch bao gồm các tài liệu, dữ liệu giám sát sát hạch, dữ liệu kết quả sát hạch lý thuyết, thực hành lái xe, danh sách và kết quả sát hạch lái xe trên phần mềm mô phỏng các tình huống giao thông.",TT 12/2024/TT-BGTVT,direct
"Điều 23. Xử phạt, trừ điểm giấy phép lái xe của người điều khiển xe ô tô thực hiện hành vi vi phạm quy định về vận chuyển hàng hóa nguy hiểm
1. Phạt tiền từ 1.000.000 đồng đến 2.000.000 đồng đối với hành vi vận chuyển hàng hóa nguy hiểm mà không làm sạch hoặc không bóc (xóa) biểu trưng nguy hiểm trên phương tiện khi không tiếp tục vận chuyển loại hàng hóa đó.",Những hành vi vi phạm quy định về vận chuyển hàng hóa nguy hiểm trên xe ô tô bị xử phạt như thế nào?,Phạt tiền từ 1.000.000 đồng đến 2.000.000 đồng đối với hành vi vận chuyển hàng hóa nguy hiểm mà không làm sạch hoặc không bóc (xóa) biểu trưng nguy hiểm trên phương tiện khi không tiếp tục vận chuyển loại hàng hóa đó.,NĐ 168/2024/NĐ-CP,synthesis
"3. Phạt tiền từ 4.000.000 đồng đến 6.000.000 đồng đối với người điều khiển xe đổ trái phép rác, đất, cát, đá, vật liệu, chất phế thải trong phạm vi đất dành cho đường bộ ở đoạn đường ngoài đô thị.
4. Phạt tiền từ 10.000.000 đồng đến 15.000.000 đồng đối với người điều khiển xe thực hiện hành vi đổ trái phép rác, đất, cát, đá, vật liệu, chất phế thải ra đường phố.",Các mức phạt đối với người điều khiển xe đổ trái phép chất thải ra đường bao gồm những mức nào?,Phạt tiền từ 4.000.000 đồng đến 6.000.000 đồng; phạt tiền từ 10.000.000 đồng đến 15.000.000 đồng,NĐ 168/2024/NĐ-CP,synthesis
"2. Không sử dụng còi liên tục; không sử dụng còi có âm lượng không đúng quy định; không sử dụng còi trong thời gian từ 22 giờ ngày hôm trước đến 05 giờ ngày hôm sau trong khu đông dân cư, khu vực cơ sở khám bệnh, chữa bệnh, trừ xe ưu tiên.",Tôi được sử dụng còi vào thời gian nào trong khu đông dân cư?,Từ 05 giờ đến 22 giờ mỗi ngày,luat trật tự,direct
"2. Đối với đường cao tốc được đầu tư theo phương thức đối tác công tư, chi phí quản lý, vận hành, khai thác, bảo trì và bảo vệ thực hiện theo quy định của pháp luật về đầu tư theo phương thức đối tác công tư.
VẬN TẢI ĐƯỜNG BỘ",Chi phí quản lý đường cao tốc đầu tư theo phương thức đối tác công tư được quy định như thế nào?,"Chi phí quản lý, vận hành, khai thác, bảo trì và bảo vệ thực hiện theo quy định của pháp luật về đầu tư theo phương thức đối tác công tư.",Luật-35-2024-QH15,direct
"5. Thanh tra đường bộ, người được giao thực hiện nhiệm vụ thanh tra chuyên ngành đường bộ trong phạm vi chức năng, nhiệm vụ được giao có thẩm quyền xử phạt tại các điểm, khoản, điều của Nghị định này như sau:
a) Khoản 1; điểm a, điểm b, điểm c, điểm d, điểm e khoản 2; khoản 3; khoản 4; khoản 5; điểm a khoản 6; điểm a, điểm d, điểm g, điểm h khoản 7; điểm a, điểm b khoản 8 Điều 26; điểm a khoản 2; điểm i, điểm l khoản 7; điểm b khoản 8; điểm a khoản 9; điểm c khoản 16; điểm a, điểm b khoản 17","Những điểm, khoản, điều nào của Nghị định mà thanh tra đường bộ có thẩm quyền xử phạt?","Khoản 1; điểm a, điểm b, điểm c, điểm d, điểm e khoản 2; khoản 3; khoản 4; khoản 5; điểm a khoản 6; điểm a, điểm d, điểm g, điểm h khoản 7; điểm a, điểm b khoản 8 Điều 26; điểm a khoản 2; điểm i, điểm l khoản 7; điểm b khoản 8; điểm a khoản 9; điểm c khoản 16; điểm a, điểm b khoản 17",NĐ 168/2024/NĐ-CP,direct
